contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
contig_467	1324	No	NA	2	0	0	Low-quality	Genome-fragment	8.05	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_468	15542	No	NA	28	2	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contig_469	13802	No	NA	28	3	0	Low-quality	Genome-fragment	22.24	AAI-based (high-confidence)	0.0	1.0	
contig_47	3318	No	NA	7	3	0	Low-quality	Genome-fragment	8.76	AAI-based (high-confidence)	0.0	1.0	
contig_470	3598	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_471	2242	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_472	3208	No	NA	3	1	0	Low-quality	Genome-fragment	7.88	AAI-based (high-confidence)	0.0	1.0	
contig_473	39757	No	NA	68	23	0	Medium-quality	Genome-fragment	75.81	AAI-based (medium-confidence)	0.0	1.0	
contig_480	17259	No	NA	37	9	0	Low-quality	Genome-fragment	37.86	AAI-based (medium-confidence)	0.0	1.0	
contig_481	19750	No	NA	30	7	0	Medium-quality	Genome-fragment	51.14	AAI-based (high-confidence)	0.0	1.0	
contig_482	2339	No	NA	4	1	0	Low-quality	Genome-fragment	8.13	AAI-based (medium-confidence)	0.0	1.0	
contig_483	23552	No	NA	43	12	0	High-quality	High-quality	96.74	AAI-based (high-confidence)	0.0	1.0	
contig_484	2803	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_485	11207	No	NA	22	2	0	Medium-quality	Genome-fragment	77.4	AAI-based (high-confidence)	0.0	1.0	
contig_486	4717	No	NA	12	1	0	Low-quality	Genome-fragment	8.77	HMM-based (lower-bound)	0.0	1.0	
contig_487	11298	No	NA	20	1	0	Medium-quality	Genome-fragment	79.87	AAI-based (high-confidence)	0.0	1.0	
contig_488	12568	No	NA	28	3	0	Low-quality	Genome-fragment	22.38	HMM-based (lower-bound)	0.0	1.0	
contig_489	4881	No	NA	10	1	0	Low-quality	Genome-fragment	3.58	HMM-based (lower-bound)	0.0	1.0	
contig_49	7117	No	NA	16	1	0	Low-quality	Genome-fragment	19.89	AAI-based (medium-confidence)	0.0	1.0	
contig_490	40487	No	NA	63	9	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_491	17903	No	NA	23	12	0	Low-quality	Genome-fragment	41.63	AAI-based (medium-confidence)	0.0	1.0	
contig_492	38498	No	NA	77	15	0	Medium-quality	Genome-fragment	62.28	AAI-based (high-confidence)	0.0	1.0	
contig_493	16876	No	NA	44	9	0	Low-quality	Genome-fragment	26.94	AAI-based (high-confidence)	0.0	1.0	
contig_494	1350	No	NA	3	1	0	Low-quality	Genome-fragment	2.25	AAI-based (medium-confidence)	0.0	1.0	
contig_496	775	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_497	683	No	NA	2	0	0	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_5	21271	No	NA	28	2	0	Medium-quality	Genome-fragment	55.83	AAI-based (high-confidence)	0.0	1.0	
contig_50	7708	No	NA	15	3	0	Medium-quality	Genome-fragment	52.07	AAI-based (high-confidence)	0.0	1.0	
contig_500	2260	No	NA	4	2	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.2	
contig_501	15247	No	NA	32	3	0	High-quality	High-quality	94.93	AAI-based (high-confidence)	0.0	1.0	
contig_503	6583	No	NA	13	2	0	Low-quality	Genome-fragment	40.88	AAI-based (high-confidence)	0.0	1.0	
contig_504	16053	No	NA	22	2	0	Medium-quality	Genome-fragment	51.12	AAI-based (medium-confidence)	0.0	1.0	
contig_505	4351	No	NA	6	4	0	Low-quality	Genome-fragment	6.91	AAI-based (high-confidence)	0.0	1.0	
contig_506	15729	No	NA	31	0	0	Low-quality	Genome-fragment	24.58	AAI-based (medium-confidence)	0.0	1.01	no viral genes detected
contig_507	10675	No	NA	22	2	0	Low-quality	Genome-fragment	21.22	HMM-based (lower-bound)	0.0	1.0	
contig_508	11642	No	NA	13	0	0	Medium-quality	Genome-fragment	74.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_51	6316	No	NA	12	1	0	Low-quality	Genome-fragment	43.17	AAI-based (high-confidence)	0.0	1.0	
contig_510	2613	No	NA	8	1	0	Low-quality	Genome-fragment	5.57	AAI-based (medium-confidence)	0.0	1.0	
contig_511	34032	No	NA	60	18	0	High-quality	High-quality	94.01	AAI-based (high-confidence)	0.0	1.0	
contig_514	15976	No	NA	33	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_515	25675	No	NA	42	6	0	Medium-quality	Genome-fragment	66.96	AAI-based (high-confidence)	0.0	1.01	
contig_518	2630	No	NA	7	4	0	Low-quality	Genome-fragment	6.66	AAI-based (high-confidence)	0.0	1.01	
contig_519	40515	No	NA	77	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_52	3310	No	NA	6	0	0	Low-quality	Genome-fragment	22.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_521	8060	No	NA	17	6	0	Low-quality	Genome-fragment	13.24	AAI-based (medium-confidence)	0.0	1.0	
contig_522	28058	No	NA	49	11	0	Low-quality	Genome-fragment	42.09	HMM-based (lower-bound)	0.0	1.0	
contig_523	17570	No	NA	36	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_526	1645	No	NA	3	2	0	Low-quality	Genome-fragment	6.47	AAI-based (medium-confidence)	0.0	1.0	
contig_527	1751	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_528	13278	No	NA	24	4	0	Medium-quality	Genome-fragment	87.8	AAI-based (high-confidence)	0.0	1.0	
contig_529	7042	No	NA	15	2	0	Low-quality	Genome-fragment	14.36	AAI-based (high-confidence)	0.0	1.0	
contig_53	4292	No	NA	9	5	0	Low-quality	Genome-fragment	28.84	AAI-based (medium-confidence)	0.0	1.0	
contig_530	8617	No	NA	16	1	0	Low-quality	Genome-fragment	4.18	HMM-based (lower-bound)	0.0	1.0	
contig_531	35272	No	NA	64	15	0	High-quality	High-quality	96.62	AAI-based (high-confidence)	0.0	1.0	
contig_536	34338	No	NA	59	12	0	High-quality	High-quality	94.14	AAI-based (high-confidence)	0.0	1.0	
contig_538	6187	No	NA	14	1	1	Low-quality	Genome-fragment	6.09	HMM-based (lower-bound)	0.0	1.0	
contig_539	27353	No	NA	49	12	0	Medium-quality	Genome-fragment	73.97	AAI-based (medium-confidence)	0.0	1.0	
contig_540	9524	No	NA	18	1	0	Low-quality	Genome-fragment	11.59	HMM-based (lower-bound)	0.0	1.01	
contig_541	3274	No	NA	8	2	0	Low-quality	Genome-fragment	1.98	HMM-based (lower-bound)	0.0	1.0	
contig_543	36904	No	NA	81	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
contig_544	2546	No	NA	3	1	0	Low-quality	Genome-fragment	7.42	AAI-based (high-confidence)	0.0	1.0	
contig_545	1186	No	NA	2	2	0	Low-quality	Genome-fragment	3.42	AAI-based (high-confidence)	0.0	1.0	
contig_546	27902	No	NA	60	13	0	Medium-quality	Genome-fragment	71.57	AAI-based (high-confidence)	0.0	1.0	
contig_547	8426	No	NA	22	5	0	Low-quality	Genome-fragment	22.01	AAI-based (high-confidence)	0.0	1.0	
contig_548	3070	No	NA	7	2	0	Low-quality	Genome-fragment	1.65	HMM-based (lower-bound)	0.0	1.0	
contig_549	16570	No	NA	26	5	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contig_55	8222	No	NA	15	1	0	Medium-quality	Genome-fragment	56.81	AAI-based (high-confidence)	0.0	1.0	
contig_550	18386	No	NA	27	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_551	25014	No	NA	46	18	0	Medium-quality	Genome-fragment	70.25	AAI-based (high-confidence)	0.0	1.0	
contig_552	6723	No	NA	10	2	0	Low-quality	Genome-fragment	16.4	AAI-based (high-confidence)	0.0	1.0	
contig_553	37946	No	NA	58	9	1	Medium-quality	Genome-fragment	61.34	HMM-based (lower-bound)	0.0	1.0	
contig_554	2339	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_555	26083	No	NA	48	11	0	Medium-quality	Genome-fragment	52.69	AAI-based (high-confidence)	0.0	1.0	
contig_556	10102	No	NA	20	5	0	Low-quality	Genome-fragment	25.85	AAI-based (medium-confidence)	0.0	1.0	
contig_557	14916	No	NA	34	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_558	13811	No	NA	20	9	0	Low-quality	Genome-fragment	30.02	AAI-based (high-confidence)	0.0	1.0	
contig_559	8868	No	NA	22	2	0	Low-quality	Genome-fragment	5.32	HMM-based (lower-bound)	0.0	1.0	
contig_560	21000	No	NA	42	5	0	Low-quality	Genome-fragment	20.35	HMM-based (lower-bound)	0.0	1.0	
contig_561	2877	No	NA	4	1	0	Low-quality	Genome-fragment	5.62	AAI-based (medium-confidence)	0.0	1.0	
contig_562	6358	No	NA	11	5	0	Low-quality	Genome-fragment	38.2	AAI-based (high-confidence)	0.0	1.0	
contig_564	1348	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_565	2844	No	NA	5	0	0	Low-quality	Genome-fragment	17.75	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_566	12458	No	NA	28	4	0	Low-quality	Genome-fragment	18.62	HMM-based (lower-bound)	0.0	1.0	
contig_568	19502	No	NA	26	5	0	Medium-quality	Genome-fragment	54.86	AAI-based (medium-confidence)	0.0	1.0	
contig_571	2968	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_572	21856	No	NA	26	1	0	Low-quality	Genome-fragment	10.08	HMM-based (lower-bound)	0.0	1.0	
contig_573	14293	No	NA	27	13	0	Low-quality	Genome-fragment	19.53	HMM-based (lower-bound)	0.0	1.0	
contig_574	20624	No	NA	42	5	0	Low-quality	Genome-fragment	30.54	HMM-based (lower-bound)	0.0	1.0	
contig_575	2695	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_576	37416	No	NA	59	18	0	Medium-quality	Genome-fragment	62.44	AAI-based (high-confidence)	0.0	1.0	
contig_577	17673	No	NA	47	5	0	Low-quality	Genome-fragment	7.28	HMM-based (lower-bound)	0.0	1.0	
contig_578	4407	No	NA	7	1	0	Low-quality	Genome-fragment	6.62	HMM-based (lower-bound)	0.0	1.0	
contig_579	7293	No	NA	17	2	0	Low-quality	Genome-fragment	7.99	HMM-based (lower-bound)	0.0	1.0	
contig_58	85038	No	NA	169	64	0	High-quality	High-quality	96.68	AAI-based (high-confidence)	0.0	1.0	
contig_580	4331	No	NA	12	1	0	Low-quality	Genome-fragment	6.94	HMM-based (lower-bound)	0.0	1.0	
contig_581	3075	No	NA	4	1	0	Low-quality	Genome-fragment	4.92	HMM-based (lower-bound)	0.0	1.0	
contig_582	25252	No	NA	56	10	0	Low-quality	Genome-fragment	47.42	HMM-based (lower-bound)	0.0	1.0	
contig_583	9643	No	NA	12	0	0	Low-quality	Genome-fragment	14.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_584	14106	No	NA	23	3	0	High-quality	High-quality	95.82	AAI-based (high-confidence)	0.0	1.0	
contig_585	2064	No	NA	7	1	0	Low-quality	Genome-fragment	0.82	HMM-based (lower-bound)	0.0	1.0	
contig_586	2609	No	NA	4	1	0	Low-quality	Genome-fragment	1.41	HMM-based (lower-bound)	0.0	1.0	
contig_587	10462	No	NA	23	2	0	Low-quality	Genome-fragment	15.96	HMM-based (lower-bound)	0.0	1.0	
contig_588	4451	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_589	4595	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_59	4425	No	NA	9	1	0	Low-quality	Genome-fragment	3.58	HMM-based (lower-bound)	0.0	1.0	
contig_590	7285	No	NA	11	2	0	Low-quality	Genome-fragment	10.91	HMM-based (lower-bound)	0.0	1.0	
contig_591	16927	No	NA	25	4	0	Low-quality	Genome-fragment	37.2	AAI-based (medium-confidence)	0.0	1.0	
contig_592	2352	No	NA	3	1	0	Low-quality	Genome-fragment	5.53	AAI-based (high-confidence)	0.0	1.0	
contig_593	37748	No	NA	81	13	0	High-quality	High-quality	98.79	AAI-based (high-confidence)	0.0	1.0	
contig_594	10347	No	NA	19	2	0	Low-quality	Genome-fragment	6.17	HMM-based (lower-bound)	0.0	1.04	
contig_595	18280	No	NA	30	8	0	Low-quality	Genome-fragment	28.94	AAI-based (high-confidence)	0.0	1.0	
contig_596	47077	No	NA	85	32	0	High-quality	High-quality	94.51	AAI-based (high-confidence)	0.0	1.0	
contig_597	12689	No	NA	25	1	0	Low-quality	Genome-fragment	33.57	AAI-based (medium-confidence)	0.0	1.0	
contig_598	32306	No	NA	73	4	0	Low-quality	Genome-fragment	36.77	HMM-based (lower-bound)	0.0	1.0	
contig_599	20781	No	NA	49	2	0	Low-quality	Genome-fragment	14.0	HMM-based (lower-bound)	0.0	1.0	
contig_6	14478	No	NA	28	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_60	13569	No	NA	20	5	0	High-quality	High-quality	94.89	AAI-based (high-confidence)	0.0	1.0	
contig_600	8578	No	NA	18	1	0	Low-quality	Genome-fragment	7.84	HMM-based (lower-bound)	0.0	1.0	
contig_601	85375	No	NA	121	41	0	High-quality	High-quality	93.71	AAI-based (high-confidence)	0.0	1.0	
contig_604	2291	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_605	1158	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_606	3150	No	NA	3	0	0	Low-quality	Genome-fragment	5.28	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_607	5238	No	NA	8	4	0	Low-quality	Genome-fragment	20.92	AAI-based (high-confidence)	0.0	1.0	
contig_608	21620	No	NA	37	3	0	Medium-quality	Genome-fragment	86.34	AAI-based (high-confidence)	0.0	1.0	
contig_609	4809	No	NA	9	2	0	Low-quality	Genome-fragment	4.15	HMM-based (lower-bound)	0.0	1.0	
contig_61	3640	No	NA	6	1	0	Low-quality	Genome-fragment	1.57	HMM-based (lower-bound)	0.0	1.0	
contig_611	22061	No	NA	42	7	0	Low-quality	Genome-fragment	19.56	HMM-based (lower-bound)	0.0	1.0	
contig_612	34627	No	NA	52	6	0	Medium-quality	Genome-fragment	51.92	HMM-based (lower-bound)	0.0	1.0	
contig_613	15491	No	NA	30	1	0	Low-quality	Genome-fragment	13.9	HMM-based (lower-bound)	0.0	1.0	
contig_614	24770	Yes	10163	38	3	5	Low-quality	Genome-fragment	2.8	AAI-based (medium-confidence)	58.97	1.0	
contig_615	8044	No	NA	9	2	0	Low-quality	Genome-fragment	19.48	AAI-based (medium-confidence)	0.0	1.0	
contig_616	4746	No	NA	10	1	0	Low-quality	Genome-fragment	3.78	HMM-based (lower-bound)	0.0	1.0	
contig_617	4931	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_62	5181	No	NA	9	1	0	Low-quality	Genome-fragment	9.25	HMM-based (lower-bound)	0.0	1.0	
contig_625	4424	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
contig_626	2233	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_628	10170	No	NA	20	1	0	Low-quality	Genome-fragment	4.58	HMM-based (lower-bound)	0.0	1.0	
contig_629	4244	No	NA	9	1	0	Low-quality	Genome-fragment	8.15	HMM-based (lower-bound)	0.0	1.0	
contig_63	9984	No	NA	16	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_632	33695	No	NA	73	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_633	14563	No	NA	28	3	0	High-quality	High-quality	96.93	AAI-based (medium-confidence)	0.0	1.0	
contig_634	2854	No	NA	8	1	0	Low-quality	Genome-fragment	7.95	AAI-based (medium-confidence)	0.0	1.0	
contig_635	2870	No	NA	8	1	0	Low-quality	Genome-fragment	7.75	AAI-based (medium-confidence)	0.0	1.0	
contig_636	8514	No	NA	4	1	0	Low-quality	Genome-fragment	7.97	AAI-based (high-confidence)	0.0	1.0	
contig_637	1133	No	NA	2	0	0	Low-quality	Genome-fragment	1.01	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_638	6603	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_639	3965	No	NA	8	0	0	Low-quality	Genome-fragment	3.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_64	6623	No	NA	11	2	0	Low-quality	Genome-fragment	8.65	HMM-based (lower-bound)	0.0	1.0	
contig_640	4378	No	NA	9	0	0	Low-quality	Genome-fragment	4.14	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_642	10666	No	NA	17	1	0	Low-quality	Genome-fragment	26.74	AAI-based (medium-confidence)	0.0	1.0	
contig_643	10989	No	NA	20	0	0	Medium-quality	Genome-fragment	73.51	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_644	72339	No	NA	120	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
contig_645	21783	No	NA	47	1	0	Low-quality	Genome-fragment	29.7	AAI-based (high-confidence)	0.0	1.0	
contig_646	28667	No	NA	41	11	0	Low-quality	Genome-fragment	44.13	HMM-based (lower-bound)	0.0	1.0	
contig_65	8311	No	NA	19	1	0	Low-quality	Genome-fragment	13.31	HMM-based (lower-bound)	0.0	1.0	
contig_650	12002	No	NA	18	9	0	Low-quality	Genome-fragment	14.83	HMM-based (lower-bound)	0.0	1.0	
contig_653	13188	No	NA	26	2	0	Low-quality	Genome-fragment	10.51	HMM-based (lower-bound)	0.0	1.0	
contig_654	14835	No	NA	27	1	0	Low-quality	Genome-fragment	7.5	HMM-based (lower-bound)	0.0	1.0	
contig_655	3240	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_656	10282	No	NA	22	6	0	Low-quality	Genome-fragment	28.09	AAI-based (medium-confidence)	0.0	1.0	
contig_657	2576	No	NA	6	2	0	Low-quality	Genome-fragment	4.28	HMM-based (lower-bound)	0.0	1.0	
contig_658	22565	No	NA	34	2	0	Low-quality	Genome-fragment	34.06	HMM-based (lower-bound)	0.0	1.0	
contig_659	13590	No	NA	28	1	0	Low-quality	Genome-fragment	22.54	AAI-based (medium-confidence)	0.0	1.0	
contig_66	36915	No	NA	52	5	0	Low-quality	Genome-fragment	45.66	HMM-based (lower-bound)	0.0	1.0	
contig_663	6040	No	NA	12	3	0	Low-quality	Genome-fragment	10.37	AAI-based (medium-confidence)	0.0	1.0	
contig_664	7347	No	NA	20	1	0	Low-quality	Genome-fragment	14.15	HMM-based (lower-bound)	0.0	1.0	
contig_665	4746	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
contig_666	4171	No	NA	5	1	0	Low-quality	Genome-fragment	26.17	AAI-based (high-confidence)	0.0	1.0	
contig_669	23164	No	NA	41	5	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_670	10936	No	NA	19	5	0	Medium-quality	Genome-fragment	68.0	AAI-based (medium-confidence)	0.0	1.0	
contig_671	11576	No	NA	25	6	0	Medium-quality	Genome-fragment	71.38	AAI-based (high-confidence)	0.0	1.0	
contig_672	8944	No	NA	20	2	0	Low-quality	Genome-fragment	24.54	AAI-based (medium-confidence)	0.0	1.0	
contig_673	21726	No	NA	45	2	0	Medium-quality	Genome-fragment	59.43	AAI-based (high-confidence)	0.0	1.03	
contig_676	28407	No	NA	44	16	0	Medium-quality	Genome-fragment	52.53	AAI-based (high-confidence)	0.0	1.0	
contig_677	6655	No	NA	11	3	0	Low-quality	Genome-fragment	18.83	AAI-based (high-confidence)	0.0	1.0	
contig_678	2724	No	NA	10	1	0	Low-quality	Genome-fragment	8.13	AAI-based (medium-confidence)	0.0	1.0	
contig_679	6880	No	NA	14	4	0	Low-quality	Genome-fragment	11.69	HMM-based (lower-bound)	0.0	1.0	
contig_68	6717	No	NA	13	1	0	Low-quality	Genome-fragment	7.17	HMM-based (lower-bound)	0.0	1.03	
contig_680	23059	No	NA	35	6	0	Low-quality	Genome-fragment	33.24	HMM-based (lower-bound)	0.0	1.0	
contig_683	15015	No	NA	28	2	0	High-quality	High-quality	93.46	AAI-based (high-confidence)	0.0	1.0	
contig_684	12591	No	NA	26	2	0	Low-quality	Genome-fragment	19.25	AAI-based (medium-confidence)	0.0	1.0	
contig_687	3304	No	NA	8	1	0	Low-quality	Genome-fragment	6.63	AAI-based (medium-confidence)	0.0	1.0	
contig_688	2656	No	NA	8	2	0	Low-quality	Genome-fragment	1.79	HMM-based (lower-bound)	0.0	1.0	
contig_69	5598	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
contig_692	11044	No	NA	18	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_696	14063	No	NA	22	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_697	2236	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_698	17256	No	NA	44	5	0	Low-quality	Genome-fragment	27.41	HMM-based (lower-bound)	0.0	1.0	
contig_699	13274	No	NA	20	2	0	Low-quality	Genome-fragment	22.6	HMM-based (lower-bound)	0.0	1.0	
contig_7	12441	No	NA	21	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_70	7600	No	NA	21	1	0	Low-quality	Genome-fragment	16.19	AAI-based (medium-confidence)	0.0	1.0	
contig_700	7365	No	NA	14	4	0	Low-quality	Genome-fragment	20.78	AAI-based (high-confidence)	0.0	1.0	
contig_701	28136	No	NA	40	11	0	Medium-quality	Genome-fragment	80.31	AAI-based (high-confidence)	0.0	1.0	
contig_702	7153	No	NA	10	2	0	Low-quality	Genome-fragment	17.87	AAI-based (high-confidence)	0.0	1.0	
contig_703	10797	No	NA	20	3	0	Low-quality	Genome-fragment	31.02	AAI-based (high-confidence)	0.0	1.0	
contig_704	11613	No	NA	21	1	0	Low-quality	Genome-fragment	27.45	HMM-based (lower-bound)	0.0	1.0	
contig_705	22747	No	NA	40	5	0	Low-quality	Genome-fragment	24.52	HMM-based (lower-bound)	0.0	1.0	
contig_706	5336	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_707	4530	No	NA	6	2	0	Low-quality	Genome-fragment	3.21	HMM-based (lower-bound)	0.0	1.0	
contig_708	49001	No	NA	93	3	3	Low-quality	Genome-fragment	13.52	AAI-based (high-confidence)	0.0	1.01	
contig_709	4643	No	NA	8	2	0	Low-quality	Genome-fragment	5.11	AAI-based (medium-confidence)	0.0	1.0	
contig_71	6969	No	NA	14	1	0	Low-quality	Genome-fragment	13.85	AAI-based (medium-confidence)	0.0	1.0	
contig_711	2476	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_712	1613	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_713	30202	No	NA	47	6	0	Low-quality	Genome-fragment	48.72	HMM-based (lower-bound)	0.0	1.0	
contig_714	5076	No	NA	7	2	0	Low-quality	Genome-fragment	9.39	AAI-based (high-confidence)	0.0	1.0	
contig_715	2813	No	NA	8	0	0	Low-quality	Genome-fragment	6.98	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_718	13809	No	NA	21	3	0	Low-quality	Genome-fragment	18.28	HMM-based (lower-bound)	0.0	1.0	
contig_719	11104	No	NA	21	4	0	Low-quality	Genome-fragment	14.96	HMM-based (lower-bound)	0.0	1.0	
contig_720	14626	No	NA	27	8	0	Low-quality	Genome-fragment	24.71	AAI-based (medium-confidence)	0.0	1.0	
contig_723	2420	No	NA	2	1	0	Low-quality	Genome-fragment	5.81	AAI-based (high-confidence)	0.0	1.0	
contig_724	5064	No	NA	10	3	0	Low-quality	Genome-fragment	6.07	HMM-based (lower-bound)	0.0	1.0	
contig_725	1627	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_726	8800	No	NA	20	1	0	Low-quality	Genome-fragment	17.37	AAI-based (medium-confidence)	0.0	1.01	
contig_727	28532	No	NA	53	3	0	Medium-quality	Genome-fragment	85.14	AAI-based (high-confidence)	0.0	1.0	
contig_728	10737	No	NA	16	0	0	Medium-quality	Genome-fragment	56.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_729	8111	No	NA	18	0	1	Low-quality	Genome-fragment	21.15	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_730	2456	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_731	14719	No	NA	34	8	0	Low-quality	Genome-fragment	44.97	AAI-based (medium-confidence)	0.0	1.0	
contig_732	4636	No	NA	9	1	0	Low-quality	Genome-fragment	7.01	HMM-based (lower-bound)	0.0	1.0	
contig_733	7642	No	NA	18	2	0	Low-quality	Genome-fragment	7.0	HMM-based (lower-bound)	0.0	1.0	
contig_734	36814	No	NA	70	15	0	High-quality	High-quality	93.02	AAI-based (high-confidence)	0.0	1.0	
contig_735	9170	No	NA	15	4	0	Low-quality	Genome-fragment	21.51	AAI-based (medium-confidence)	0.0	1.0	
contig_736	7654	No	NA	13	4	0	Low-quality	Genome-fragment	13.8	HMM-based (lower-bound)	0.0	1.0	
contig_737	795	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_738	983	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_739	8135	No	NA	9	5	0	Low-quality	Genome-fragment	20.91	AAI-based (high-confidence)	0.0	1.0	
contig_74	31866	No	NA	43	11	0	Medium-quality	Genome-fragment	60.28	AAI-based (medium-confidence)	0.0	1.0	
contig_746	20454	No	NA	29	5	0	Low-quality	Genome-fragment	46.64	AAI-based (medium-confidence)	0.0	1.0	
contig_747	7163	No	NA	15	1	0	Low-quality	Genome-fragment	4.29	HMM-based (lower-bound)	0.0	1.0	
contig_748	2984	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_749	9613	No	NA	21	4	0	Low-quality	Genome-fragment	15.49	HMM-based (lower-bound)	0.0	1.0	
contig_75	16120	No	NA	27	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_750	2317	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_751	36103	No	NA	41	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_752	8119	No	NA	23	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_753	3068	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
