idx1	idx2	id1	id2	tani	gani	ani	cov	num_alns	len_ratio
508	412	contig_998	contig_959	0.127822	0.144248	0.694973	0.207559	26	0.808336
414	431	contig_265	contig_60	0.094708	0.099048	0.685686	0.144451	28	1.037217
431	414	contig_60	contig_265	0.094708	0.090206	0.683036	0.132066	28	0.964118
415	621	contig_696	contig_636	0.113611	0.094717	0.718834	0.131764	23	1.651750
621	415	contig_636	contig_696	0.113611	0.144820	0.698980	0.207188	20	0.605418
416	826	contig_1408	contig_1035	0.176807	0.121965	0.741558	0.164471	18	3.136445
826	416	contig_1035	contig_1408	0.176807	0.348816	0.727866	0.479232	19	0.318832
417	471	contig_780	contig_83	0.378287	0.354673	0.772396	0.459186	31	1.117155
471	417	contig_83	contig_780	0.378287	0.404667	0.767523	0.527238	31	0.895131
417	522	contig_780	contig_816	0.178352	0.153775	0.728716	0.211022	20	1.276226
522	417	contig_816	contig_780	0.178352	0.209717	0.719638	0.291420	24	0.783560
417	597	contig_780	contig_82	0.040528	0.035289	0.677155	0.052114	9	1.559595
597	417	contig_82	contig_780	0.040528	0.048699	0.664643	0.073271	9	0.641192
419	542	contig_274	contig_270	0.104207	0.090707	0.711074	0.127563	26	1.317898
542	419	contig_270	contig_274	0.104207	0.122000	0.667874	0.182669	25	0.758784
419	729	contig_274	contig_1102	0.084118	0.069195	0.628664	0.110067	21	2.239242
729	419	contig_1102	contig_274	0.084118	0.117534	0.673413	0.174534	12	0.446580
421	969	contig_901	contig_906	0.050180	0.034678	0.724138	0.047889	9	5.098097
969	421	contig_906	contig_901	0.050180	0.129209	0.802273	0.161054	4	0.196152
423	809	contig_188	contig_665	0.200302	0.131998	0.879518	0.150080	8	2.913190
809	423	contig_665	contig_188	0.200302	0.399284	0.861755	0.463338	11	0.343266
425	469	contig_718	contig_684	0.124886	0.127236	0.690645	0.184228	30	1.096736
469	425	contig_684	contig_718	0.124886	0.122310	0.697780	0.175284	27	0.911797
426	727	contig_469	contig_1196	0.100892	0.080496	0.637041	0.126358	14	2.201627
727	426	contig_1196	contig_469	0.100892	0.145797	0.700920	0.208008	11	0.454210
426	880	contig_469	contig_470	0.310287	0.207796	0.819897	0.253442	16	3.836020
880	426	contig_470	contig_469	0.310287	0.703446	0.876082	0.802946	11	0.260687
426	1136	contig_469	contig_497	0.032931	0.019997	0.700508	0.028547	5	20.207906
1136	426	contig_497	contig_469	0.032931	0.294290	0.747212	0.393851	3	0.049486
427	451	contig_1435	contig_302	0.030781	0.031596	0.630970	0.050076	12	1.058530
451	427	contig_302	contig_1435	0.030781	0.029917	0.659898	0.045336	9	0.944706
428	462	contig_1274	contig_1273	0.317399	0.314950	0.803830	0.391811	41	1.072428
462	428	contig_1273	contig_1274	0.317399	0.320025	0.828311	0.386358	37	0.932464
428	690	contig_1274	contig_981	0.149122	0.136238	0.671937	0.202754	38	1.960297
690	428	contig_981	contig_1274	0.149122	0.174379	0.695726	0.250643	23	0.510127
428	996	contig_1274	contig_859	0.182548	0.137039	0.688003	0.199184	22	5.316034
996	428	contig_859	contig_1274	0.182548	0.424477	0.776754	0.546476	9	0.188110
431	508	contig_60	contig_998	0.085372	0.069423	0.664316	0.104503	16	1.189846
508	431	contig_998	contig_60	0.085372	0.104349	0.652412	0.159944	24	0.840445
433	649	contig_1493	contig_1447	0.097372	0.066475	0.596817	0.111382	19	1.726253
649	433	contig_1447	contig_1493	0.097372	0.150708	0.652678	0.230907	30	0.579289
435	550	contig_1236	contig_925	0.114676	0.108252	0.707234	0.153064	16	1.279384
550	435	contig_925	contig_1236	0.114676	0.122894	0.719328	0.170846	14	0.781626
435	1047	contig_1236	contig_1278	0.005701	0.002170	0.805556	0.002693	1	5.954120
1047	435	contig_1278	contig_1236	0.005701	0.026726	0.821918	0.032517	2	0.167951
435	1111	contig_1236	contig_1230	0.074540	0.041071	0.915000	0.044887	2	10.642516
1111	435	contig_1230	contig_1236	0.074540	0.430732	0.900166	0.478503	2	0.093963
436	882	contig_225	contig_1209	0.023766	0.015574	0.632219	0.024633	4	3.752740
882	436	contig_1209	contig_225	0.023766	0.054510	0.636066	0.085698	4	0.266472
437	446	contig_1455	contig_826	0.044186	0.033849	0.574522	0.058916	14	1.007638
446	437	contig_826	contig_1455	0.044186	0.054602	0.618680	0.088255	23	0.992420
439	441	contig_1020	contig_1353	0.336565	0.339694	0.778179	0.436523	30	1.000827
441	439	contig_1353	contig_1020	0.336565	0.333434	0.774132	0.430719	25	0.999174
439	612	contig_1020	contig_814	0.293917	0.240910	0.782768	0.307767	13	1.532934
612	439	contig_814	contig_1020	0.293917	0.375173	0.782421	0.479503	16	0.652344
441	612	contig_1353	contig_814	0.229020	0.200737	0.741255	0.270807	14	1.531667
612	441	contig_814	contig_1353	0.229020	0.272340	0.748655	0.363772	20	0.652883
442	531	contig_528	contig_375	0.349473	0.333785	0.809350	0.412412	25	1.215155
531	442	contig_375	contig_528	0.349473	0.368537	0.819996	0.449437	20	0.822940
442	558	contig_528	contig_373	0.552934	0.483507	0.853837	0.566275	20	1.301254
558	442	contig_373	contig_528	0.552934	0.643277	0.847515	0.759016	13	0.768489
442	916	contig_528	contig_374	0.355354	0.221344	0.921895	0.240096	2	4.180730
916	442	contig_374	contig_528	0.355354	0.915617	0.928480	0.986146	2	0.239193
442	919	contig_528	contig_372	0.307098	0.192951	0.807947	0.238816	2	4.197913
919	442	contig_372	contig_528	0.307098	0.786279	0.815945	0.963642	2	0.238214
442	925	contig_528	contig_1508	0.047753	0.035171	0.697015	0.050459	6	4.315242
925	442	contig_1508	contig_528	0.047753	0.102047	0.749403	0.136172	5	0.231737
445	536	contig_820	contig_824	0.479525	0.436281	0.850449	0.513001	20	1.227842
536	445	contig_824	contig_820	0.479525	0.532622	0.859132	0.619954	22	0.814437
445	1015	contig_820	contig_1520	0.047747	0.029554	0.882619	0.033485	3	5.526316
1015	445	contig_1520	contig_820	0.047747	0.148287	0.905612	0.163743	2	0.180952
445	1102	contig_820	contig_821	0.046765	0.026833	0.806818	0.033258	3	9.621818
1102	445	contig_821	contig_820	0.046765	0.238545	0.803922	0.296727	2	0.103930
446	525	contig_826	contig_962	0.511798	0.467670	0.813577	0.574832	32	1.204719
525	446	contig_962	contig_826	0.511798	0.564960	0.819804	0.689140	31	0.830069
452	459	contig_1048	contig_1046	0.335679	0.330514	0.801155	0.412547	31	1.011667
459	452	contig_1046	contig_1048	0.335679	0.340904	0.791298	0.430816	25	0.988468
452	648	contig_1048	contig_112	0.056062	0.047820	0.698092	0.068502	10	1.657999
648	452	contig_112	contig_1048	0.056062	0.069726	0.719737	0.096877	9	0.603137
452	724	contig_1048	contig_562	0.399225	0.306527	0.819190	0.374183	17	2.045769
724	452	contig_562	contig_1048	0.399225	0.588864	0.841916	0.699434	14	0.488814
453	456	contig_1212	contig_1214	0.657271	0.655807	0.830651	0.789510	27	1.005420
456	453	contig_1214	contig_1212	0.657271	0.658742	0.836315	0.787672	25	0.994609
453	577	contig_1212	contig_928	0.051560	0.045826	0.654565	0.070009	11	1.350952
577	453	contig_928	contig_1212	0.051560	0.059307	0.681818	0.086984	14	0.740219
453	655	contig_1212	contig_197	0.231392	0.193546	0.719645	0.268946	20	1.696811
655	453	contig_197	contig_1212	0.231392	0.295609	0.764189	0.386827	16	0.589341
453	699	contig_1212	contig_1139	0.100071	0.077018	0.727273	0.105900	15	1.903254
699	453	contig_1139	contig_1212	0.100071	0.143946	0.697939	0.206245	15	0.525416
453	810	contig_1212	contig_486	0.090221	0.066158	0.649773	0.101818	13	2.752597
810	453	contig_486	contig_1212	0.090221	0.156455	0.667873	0.234259	11	0.363293
453	842	contig_1212	contig_1137	0.105649	0.079945	0.670110	0.119301	9	3.073864
842	453	contig_1137	contig_1212	0.105649	0.184659	0.658784	0.280303	11	0.325323
455	603	contig_835	contig_836	0.566202	0.488556	0.791829	0.616997	20	1.456306
603	455	contig_836	contig_835	0.566202	0.679279	0.806094	0.842680	22	0.686669
455	667	contig_835	contig_1144	0.092974	0.073229	0.812178	0.090164	6	1.756111
667	455	contig_1144	contig_835	0.092974	0.127648	0.815265	0.156573	7	0.569440
456	608	contig_1214	contig_1141	0.144147	0.121651	0.682450	0.178256	23	1.468668
608	456	contig_1141	contig_1214	0.144147	0.177186	0.669532	0.264642	25	0.680889
456	655	contig_1214	contig_197	0.335797	0.280239	0.773125	0.362475	23	1.687663
655	456	contig_197	contig_1214	0.335797	0.429561	0.800341	0.536722	14	0.592535
456	699	contig_1214	contig_1139	0.112941	0.093542	0.707260	0.132260	18	1.892993
699	456	contig_1139	contig_1214	0.112941	0.149663	0.685235	0.218411	12	0.528264
456	842	contig_1214	contig_1137	0.108064	0.071163	0.663059	0.107325	13	3.057292
842	456	contig_1137	contig_1214	0.108064	0.220881	0.677560	0.325994	11	0.327087
459	648	contig_1046	contig_112	0.063714	0.061290	0.663300	0.092401	15	1.638878
648	459	contig_112	contig_1046	0.063714	0.067686	0.722449	0.093690	8	0.610173
459	724	contig_1046	contig_562	0.443195	0.329315	0.786843	0.418527	20	2.022177
724	459	contig_562	contig_1046	0.443195	0.673482	0.801873	0.839887	13	0.494517
459	858	contig_1046	contig_115	0.190773	0.125379	0.709507	0.176713	16	3.243441
858	459	contig_115	contig_1046	0.190773	0.402876	0.719369	0.560040	12	0.308315
460	611	contig_979	contig_807	0.096514	0.082165	0.879167	0.093458	4	1.475692
611	460	contig_807	contig_979	0.096514	0.117688	0.920863	0.127801	4	0.677648
460	631	contig_979	contig_1051	0.360513	0.290343	0.775052	0.374611	16	1.576621
631	460	contig_1051	contig_979	0.360513	0.471144	0.776563	0.606704	12	0.634268
461	509	contig_384	contig_385	0.547351	0.511050	0.908889	0.562280	27	1.132985
509	461	contig_385	contig_384	0.547351	0.588480	0.907367	0.648558	19	0.882624
461	1119	contig_384	contig_459	0.097825	0.057399	0.798046	0.071925	8	10.953807
1119	461	contig_459	contig_384	0.097825	0.540633	0.841545	0.642429	6	0.091292
464	476	contig_91	contig_1154	0.213837	0.218339	0.767783	0.284376	19	1.031752
476	464	contig_1154	contig_91	0.213837	0.209193	0.775670	0.269693	14	0.969225
464	702	contig_91	contig_552	0.301266	0.223613	0.782429	0.285793	12	1.889781
702	464	contig_552	contig_91	0.301266	0.448014	0.765633	0.585155	12	0.529162
464	913	contig_91	contig_472	0.187582	0.116962	0.804984	0.145297	3	3.960411
913	464	contig_472	contig_91	0.187582	0.467269	0.814674	0.573566	6	0.252499
464	1048	contig_91	contig_471	0.208537	0.126250	0.744316	0.169618	4	5.666815
1048	464	contig_471	contig_91	0.208537	0.674844	0.770367	0.876004	7	0.176466
465	547	contig_597	contig_960	0.011044	0.012294	0.616601	0.019939	5	1.209513
547	465	contig_960	contig_597	0.011044	0.009532	0.534759	0.017825	3	0.826779
465	882	contig_597	contig_1209	0.016864	0.013161	0.673387	0.019544	4	3.565327
882	465	contig_1209	contig_597	0.016864	0.030065	0.804511	0.037370	2	0.280479
465	918	contig_597	contig_1135	0.008829	0.005359	0.764045	0.007014	2	4.006631
918	465	contig_1135	contig_597	0.008829	0.022734	0.679245	0.033470	2	0.249586
465	1015	contig_597	contig_1520	0.002917	0.003468	0.586667	0.005911	1	5.300334
1015	465	contig_1520	contig_597	0.002917	0	0	0	0	0.188667
468	636	contig_401	contig_521	0.233595	0.213107	0.724184	0.294272	28	1.563772
636	468	contig_521	contig_401	0.233595	0.265633	0.748340	0.354963	24	0.639480
471	522	contig_83	contig_816	0.190852	0.183976	0.752443	0.244505	18	1.142389
522	471	contig_816	contig_83	0.190852	0.198708	0.739587	0.268674	16	0.875358
472	845	contig_566	contig_328	0.036002	0.019024	0.754777	0.025205	3	2.980383
845	472	contig_328	contig_566	0.036002	0.086603	0.716832	0.120813	5	0.335527
472	871	contig_566	contig_330	0.053524	0.040215	0.689133	0.058356	9	3.314179
871	472	contig_330	contig_566	0.053524	0.097632	0.785867	0.124235	7	0.301734
473	705	contig_7	contig_13	0.035022	0.032634	0.640379	0.050961	10	1.859641
705	473	contig_13	contig_7	0.035022	0.039462	0.733333	0.053812	5	0.537738
473	1107	contig_7	contig_3	0.137578	0.083595	0.800000	0.104493	6	9.333083
1107	473	contig_3	contig_7	0.137578	0.641410	0.905720	0.708177	4	0.107146
474	499	contig_38	contig_32	0.371875	0.364370	0.841595	0.432951	24	1.056877
499	474	contig_32	contig_38	0.371875	0.379807	0.859514	0.441886	22	0.946184
474	593	contig_38	contig_41	0.295987	0.259480	0.860583	0.301517	18	1.352909
593	474	contig_41	contig_38	0.295987	0.345377	0.875969	0.394280	10	0.739148
474	630	contig_38	contig_39	0.336722	0.289898	0.831906	0.348475	28	1.518314
630	474	contig_39	contig_38	0.336722	0.407816	0.869418	0.469068	22	0.658625
474	682	contig_38	contig_37	0.207851	0.171212	0.791201	0.216395	21	1.734882
682	474	contig_37	contig_38	0.207851	0.271417	0.818834	0.331467	16	0.576408
474	722	contig_38	contig_1061	0.096843	0.068178	0.668513	0.101985	8	1.939897
722	474	contig_1061	contig_38	0.096843	0.152450	0.703249	0.216779	15	0.515491
476	1048	contig_1154	contig_471	0.181712	0.111986	0.724265	0.154621	8	5.492417
1048	476	contig_471	contig_1154	0.181712	0.564674	0.736903	0.766280	7	0.182069
478	720	contig_305	contig_415	0.170445	0.130240	0.853789	0.152544	9	1.913850
720	478	contig_415	contig_305	0.170445	0.247391	0.856989	0.288674	7	0.522507
480	693	contig_1099	contig_888	0.061325	0.050820	0.743405	0.068361	10	1.756912
693	480	contig_888	contig_1099	0.061325	0.079781	0.716688	0.111319	7	0.569180
480	782	contig_1099	contig_887	0.043196	0.030984	0.709193	0.043689	5	2.352487
782	480	contig_887	contig_1099	0.043196	0.071924	0.705104	0.102005	6	0.425082
481	512	contig_1032	contig_1510	0.049093	0.054116	0.660000	0.081994	13	1.086116
512	481	contig_1510	contig_1032	0.049093	0.043637	0.674003	0.064743	12	0.920712
481	586	contig_1032	contig_898	0.065370	0.056248	0.752193	0.074779	12	1.296895
586	481	contig_898	contig_1032	0.065370	0.077201	0.712463	0.108358	14	0.771072
481	664	contig_1032	contig_119	0.073008	0.056330	0.839853	0.067071	8	1.632009
664	481	contig_119	contig_1032	0.073008	0.100227	0.829457	0.120835	10	0.612742
481	950	contig_1032	contig_634	0.138140	0.091177	0.693699	0.131437	11	4.273301
950	481	contig_634	contig_1032	0.138140	0.338823	0.720566	0.470217	6	0.234011
485	615	contig_863	contig_1470	0.138450	0.118746	0.709837	0.167287	17	1.402575
615	485	contig_1470	contig_863	0.138450	0.166087	0.725798	0.228833	18	0.712974
487	757	contig_1398	contig_1270	0.023661	0.017494	0.787313	0.022220	2	2.151829
757	487	contig_1270	contig_1398	0.023661	0.036931	0.838057	0.044068	2	0.464721
487	859	contig_1398	contig_1269	0.030102	0.019153	0.840000	0.022801	2	3.052645
859	487	contig_1269	contig_1398	0.030102	0.063528	0.859589	0.073905	2	0.327585
491	920	contig_1069	contig_606	0.042604	0.030002	0.679924	0.044125	9	3.798730
920	491	contig_606	contig_1069	0.042604	0.090476	0.707196	0.127937	6	0.263246
492	524	contig_1344	contig_643	0.350760	0.335005	0.760531	0.440488	31	1.088725
524	492	contig_643	contig_1344	0.350760	0.367913	0.765865	0.480389	42	0.918506
492	606	contig_1344	contig_1430	0.047058	0.037864	0.706708	0.053577	9	1.353394
606	492	contig_1430	contig_1344	0.047058	0.059502	0.663304	0.089706	11	0.738883
492	916	contig_1344	contig_374	0.055746	0.029087	0.711656	0.040873	7	3.767003
916	492	contig_374	contig_1344	0.055746	0.156171	0.710602	0.219773	7	0.265463
492	925	contig_1344	contig_1508	0.235955	0.156302	0.792373	0.197258	8	3.888203
925	492	contig_1508	contig_1344	0.235955	0.545661	0.821429	0.664283	6	0.257188
499	630	contig_32	contig_39	0.284465	0.256673	0.836343	0.306899	20	1.436604
630	499	contig_39	contig_32	0.284465	0.324391	0.896715	0.361754	9	0.696086
499	682	contig_32	contig_37	0.282603	0.235695	0.792886	0.297263	21	1.641517
682	499	contig_37	contig_32	0.282603	0.359602	0.804573	0.446948	17	0.609192
499	965	contig_32	contig_31	0.260864	0.170802	0.827344	0.206447	11	4.267467
965	499	contig_31	contig_32	0.260864	0.645197	0.897267	0.719068	6	0.234331
499	1030	contig_32	contig_34	0.327006	0.205168	0.908610	0.225804	6	5.011538
1030	499	contig_34	contig_32	0.327006	0.937607	0.953913	0.982906	3	0.199540
499	1054	contig_32	contig_30	0.293661	0.183593	0.863272	0.212672	8	5.362140
1054	499	contig_30	contig_32	0.293661	0.883859	0.916114	0.964792	4	0.186493
500	571	contig_1162	contig_392	0.200620	0.186935	0.805882	0.231963	23	1.187804
571	500	contig_392	contig_1162	0.200620	0.216876	0.800973	0.270766	20	0.841890
500	1088	contig_1162	contig_712	0.077742	0.059441	0.653233	0.090994	11	7.269684
1088	500	contig_712	contig_1162	0.077742	0.210787	0.821256	0.256665	4	0.137558
501	521	contig_1247	contig_1084	0.310800	0.311623	0.717721	0.434183	27	1.058525
521	501	contig_1084	contig_1247	0.310800	0.309929	0.707257	0.438213	24	0.944711
501	543	contig_1247	contig_1248	0.077670	0.072064	0.660911	0.109038	15	1.106020
543	501	contig_1248	contig_1247	0.077670	0.083870	0.680492	0.123249	18	0.904142
502	577	contig_508	contig_928	0.167882	0.162171	0.732635	0.221354	29	1.211320
577	502	contig_928	contig_508	0.167882	0.174800	0.748997	0.233378	15	0.825545
503	520	contig_704	contig_692	0.131262	0.122621	0.765591	0.160165	16	1.051521
520	503	contig_692	contig_704	0.131262	0.140348	0.752427	0.186527	23	0.951003
503	684	contig_704	contig_49	0.060918	0.049513	0.696970	0.071041	9	1.631727
684	503	contig_49	contig_704	0.060918	0.079528	0.679472	0.117044	11	0.612848
503	704	contig_704	contig_1348	0.054212	0.033153	0.635314	0.052183	8	1.732249
704	503	contig_1348	contig_704	0.054212	0.090692	0.637985	0.142154	11	0.577284
504	528	contig_671	contig_670	0.245336	0.228058	0.759712	0.300190	25	1.058522
528	504	contig_670	contig_671	0.245336	0.263625	0.752152	0.350494	25	0.944713
504	715	contig_671	contig_1556	0.036047	0.036455	0.689542	0.052868	11	1.770301
715	504	contig_1556	contig_671	0.036047	0.035327	0.715170	0.049396	7	0.564876
506	793	contig_1415	contig_456	0.231412	0.167865	0.712656	0.235549	14	2.324537
793	506	contig_456	contig_1415	0.231412	0.379130	0.742699	0.510475	17	0.430193
506	827	contig_1415	contig_263	0.070214	0.054424	0.674544	0.080683	8	2.590123
827	506	contig_263	contig_1415	0.070214	0.111111	0.733333	0.151515	8	0.386082
507	582	contig_899	contig_1228	0.090317	0.102046	0.693081	0.147236	18	1.202366
582	507	contig_1228	contig_899	0.090317	0.076214	0.710938	0.107203	14	0.831694
507	586	contig_899	contig_898	0.252430	0.240226	0.754650	0.318328	19	1.221289
586	507	contig_898	contig_899	0.252430	0.267333	0.777606	0.343790	14	0.818807
507	797	contig_899	contig_987	0.120678	0.091598	0.714189	0.128254	14	2.337200
797	507	contig_987	contig_899	0.120678	0.188645	0.719720	0.262108	12	0.427862
507	864	contig_899	contig_832	0.218521	0.150631	0.850123	0.177188	7	3.001045
864	507	contig_832	contig_899	0.218521	0.422263	0.884026	0.477659	3	0.333217
510	513	contig_487	contig_485	0.519973	0.514339	0.848197	0.606391	16	1.008120
513	510	contig_485	contig_487	0.519973	0.525654	0.842655	0.623807	22	0.991945
510	610	contig_487	contig_849	0.221606	0.194548	0.748893	0.259780	15	1.297726
610	510	contig_849	contig_487	0.221606	0.256720	0.750000	0.342293	19	0.770579
510	614	contig_487	contig_850	0.175232	0.149850	0.749447	0.199947	18	1.306580
614	510	contig_850	contig_487	0.175232	0.208396	0.724859	0.287499	18	0.765357
510	641	contig_487	contig_848	0.180548	0.160471	0.724620	0.221455	18	1.406624
641	510	contig_848	contig_487	0.180548	0.208790	0.724406	0.288222	18	0.710922
510	661	contig_487	contig_851	0.224155	0.196052	0.739319	0.265180	23	1.495433
661	510	contig_851	contig_487	0.224155	0.266181	0.752057	0.353938	18	0.668702
512	708	contig_1510	contig_677	0.020801	0.018880	0.580822	0.032505	7	1.687303
708	512	contig_677	contig_1510	0.020801	0.024042	0.546075	0.044027	5	0.592662
513	610	contig_485	contig_849	0.352634	0.310877	0.734092	0.423485	23	1.287273
610	513	contig_849	contig_485	0.352634	0.406386	0.754532	0.538594	23	0.776836
513	614	contig_485	contig_850	0.193160	0.175694	0.737453	0.238244	17	1.296056
614	513	contig_850	contig_485	0.193160	0.215797	0.742243	0.290737	16	0.771571
513	641	contig_485	contig_848	0.206352	0.185063	0.704005	0.262871	17	1.395294
641	513	contig_848	contig_485	0.206352	0.236056	0.740336	0.318850	17	0.716695
513	661	contig_485	contig_851	0.197207	0.181940	0.694010	0.262158	15	1.483388
661	513	contig_851	contig_485	0.197207	0.219854	0.754657	0.291330	16	0.674132
518	693	contig_1089	contig_888	0.034777	0.031213	0.856436	0.036446	3	1.596342
693	518	contig_888	contig_1089	0.034777	0.040467	0.946128	0.042771	1	0.626432
518	782	contig_1089	contig_887	0.033680	0.019756	0.865613	0.022824	1	2.137486
782	518	contig_887	contig_1089	0.033680	0.063440	0.781473	0.081180	5	0.467839
520	534	contig_692	contig_703	0.292935	0.288664	0.887281	0.325335	5	1.022877
534	520	contig_703	contig_692	0.292935	0.297305	0.895397	0.332037	7	0.977635
520	593	contig_692	contig_41	0.122445	0.097972	0.709043	0.138175	9	1.205545
593	520	contig_41	contig_692	0.122445	0.151948	0.669231	0.227049	12	0.829500
522	597	contig_816	contig_82	0.184288	0.177600	0.724304	0.245201	16	1.222037
597	522	contig_82	contig_816	0.184288	0.192462	0.770018	0.249944	17	0.818306
526	572	contig_1064	contig_1065	0.451275	0.421225	0.839847	0.501550	24	1.116677
572	526	contig_1065	contig_1064	0.451275	0.484830	0.820469	0.590918	20	0.895514
527	543	contig_1083	contig_1248	0.351981	0.348903	0.771423	0.452285	20	1.035593
543	527	contig_1248	contig_1083	0.351981	0.355168	0.769325	0.461662	25	0.965631
531	558	contig_375	contig_373	0.390374	0.375217	0.812686	0.461700	19	1.070855
558	531	contig_373	contig_375	0.390374	0.406605	0.797271	0.509996	18	0.933834
531	1084	contig_375	contig_526	0.060372	0.034776	0.689655	0.050426	4	6.642553
1084	531	contig_526	contig_375	0.060372	0.230395	0.692870	0.332523	5	0.150545
534	666	contig_703	contig_700	0.210825	0.178476	0.785569	0.227193	11	1.465988
666	534	contig_700	contig_703	0.210825	0.258248	0.803209	0.321521	18	0.682134
534	680	contig_703	contig_702	0.252368	0.199129	0.781818	0.254700	13	1.509437
680	534	contig_702	contig_703	0.252368	0.332728	0.779051	0.427094	22	0.662499
535	545	contig_1038	contig_1249	0.076490	0.067112	0.679174	0.098813	15	1.025280
545	535	contig_1249	contig_1038	0.076490	0.086105	0.644381	0.133625	22	0.975343
536	726	contig_824	contig_51	0.134691	0.103016	0.705658	0.145986	15	1.705985
726	536	contig_51	contig_824	0.134691	0.188727	0.681143	0.277074	17	0.586172
536	860	contig_824	contig_842	0.071759	0.050116	0.682680	0.073411	7	2.734078
860	536	contig_842	contig_824	0.071759	0.130931	0.745665	0.175590	8	0.365754
542	712	contig_270	contig_919	0.099080	0.101304	0.633944	0.159800	26	1.604306
712	542	contig_919	contig_270	0.099080	0.095512	0.650826	0.146756	16	0.623323
542	1137	contig_270	contig_916	0.074908	0.041769	0.764706	0.054621	2	17.490909
1137	542	contig_916	contig_270	0.074908	0.654545	0.818182	0.800000	1	0.057173
546	910	contig_1369	contig_655	0.012876	0.008281	0.805556	0.010280	2	3.242593
910	546	contig_655	contig_1369	0.012876	0.027778	0.841121	0.033025	2	0.308395
548	688	contig_587	contig_805	0.066343	0.053431	0.632353	0.084496	12	1.489677
688	548	contig_805	contig_587	0.066343	0.085576	0.680634	0.125730	12	0.671287
549	824	contig_20	contig_707	0.136288	0.116904	0.768070	0.152205	23	2.307506
824	549	contig_707	contig_20	0.136288	0.181015	0.830800	0.217881	11	0.433368
550	750	contig_925	contig_1250	0.089211	0.074273	0.679510	0.109303	11	1.842356
750	550	contig_1250	contig_925	0.089211	0.116734	0.790920	0.147593	12	0.542783
552	583	contig_594	contig_540	0.044286	0.037209	0.780933	0.047647	8	1.086413
583	552	contig_540	contig_594	0.044286	0.051974	0.838983	0.061949	8	0.920460
552	723	contig_594	contig_125	0.043364	0.033150	0.769058	0.043104	4	1.623823
723	552	contig_125	contig_594	0.043364	0.059950	0.787629	0.076114	6	0.615831
553	575	contig_1386	contig_583	0.047948	0.039760	0.686144	0.057947	9	1.071969
575	553	contig_583	contig_1386	0.047948	0.056725	0.664642	0.085347	11	0.932863
554	902	contig_399	contig_687	0.020995	0.016670	0.573333	0.029075	4	3.122881
902	554	contig_687	contig_399	0.020995	0.034504	0.619565	0.055690	4	0.320217
556	582	contig_656	contig_1228	0.070485	0.064676	0.682752	0.094729	12	1.076424
582	556	contig_1228	contig_656	0.070485	0.076738	0.686330	0.111809	14	0.929002
556	637	contig_656	contig_1022	0.063670	0.051741	0.665832	0.077709	11	1.277743
637	556	contig_1022	contig_656	0.063670	0.078911	0.687229	0.114825	14	0.782630
556	894	contig_656	contig_1227	0.048839	0.035985	0.742972	0.048434	7	3.009953
894	556	contig_1227	contig_656	0.048839	0.087529	0.776623	0.112705	5	0.332231
558	847	contig_373	contig_666	0.056557	0.036946	0.624172	0.059192	5	2.446416
847	558	contig_666	contig_373	0.056557	0.104531	0.639296	0.163510	8	0.408761
561	839	contig_628	contig_1434	0.260024	0.188594	0.762928	0.247198	15	2.381175
839	561	contig_1434	contig_628	0.260024	0.430110	0.778060	0.552798	13	0.419961
561	868	contig_628	contig_1346	0.223845	0.153982	0.762786	0.201868	12	2.679842
868	561	contig_1346	contig_628	0.223845	0.411067	0.732051	0.561528	10	0.373156
561	917	contig_628	contig_771	0.087312	0.070305	0.701668	0.100197	12	3.205169
917	561	contig_771	contig_628	0.087312	0.141822	0.769231	0.184368	5	0.311996
561	973	contig_628	contig_166	0.106807	0.064700	0.722283	0.089577	7	3.748618
973	561	contig_166	contig_628	0.106807	0.264652	0.703922	0.375968	9	0.266765
561	1032	contig_628	contig_482	0.157806	0.108456	0.785613	0.138053	9	4.348012
1032	561	contig_482	contig_628	0.157806	0.372381	0.865805	0.430098	5	0.229990
562	840	contig_556	contig_1381	0.182135	0.157989	0.694215	0.227579	26	2.370805
840	562	contig_1381	contig_556	0.182135	0.239380	0.760626	0.314715	19	0.421798
563	626	contig_1476	contig_55	0.116793	0.115038	0.699158	0.164538	19	1.228533
626	563	contig_55	contig_1476	0.116793	0.118949	0.710756	0.167356	12	0.813979
563	653	contig_1476	contig_50	0.095177	0.084645	0.657187	0.128799	15	1.310457
653	563	contig_50	contig_1476	0.095177	0.108978	0.675784	0.161261	11	0.763093
563	726	contig_1476	contig_51	0.098130	0.079398	0.652563	0.121671	11	1.599272
726	563	contig_51	contig_1476	0.098130	0.128087	0.666392	0.192210	8	0.625285
566	1076	contig_122	contig_1002	0.104397	0.067013	0.674044	0.099420	8	5.759217
1076	566	contig_1002	contig_122	0.104397	0.319700	0.709719	0.450461	8	0.173635
567	709	contig_63	contig_64	0.190402	0.181390	0.749896	0.241887	26	1.507474
709	567	contig_64	contig_63	0.190402	0.203986	0.837051	0.243696	11	0.663361
569	869	contig_819	contig_85	0.111954	0.084257	0.666667	0.126386	13	2.624868
869	569	contig_85	contig_819	0.111954	0.184656	0.718107	0.257143	16	0.380972
573	754	contig_1461	contig_1335	0.162523	0.123749	0.717160	0.172555	9	1.733451
754	573	contig_1335	contig_1461	0.162523	0.229735	0.692636	0.331681	12	0.576884
574	848	contig_420	contig_1197	0.027438	0.015625	0.955975	0.016345	1	2.339586
