contig_id,checkv_total_genes,checkv_viral_genes,checkv_quality,completeness,contamination,prediction,phage_score,length,coverage,is_circular,phanotate_total_genes,CRISPRs,"DNA, RNA and nucleotide metabolism",connector,head and packaging,integration and excision,lysis,"moron, auxiliary metabolic gene and host takeover",other,tRNAs,tail,transcription regulation,genomad_total_genes,genomad_viral_genes,rafah_predicted_host,rafah_prediction_score,vcontact_taxonomy,genomad_agreement,genomad_taxid,genomad_taxonomy
contig_16,47,0,Medium-quality,71.06,0.0,phage,5.203,26548,4,N,95.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,47.0,21.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.346,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_1_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_168,49,0,Medium-quality,76.31,0.0,phage,3.102,26659,4,Y,92.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,49.0,29.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.176,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_169,30,0,Medium-quality,69.37,0.0,phage,4.594,16030,4,N,68.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,19.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.1435,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_174,58,0,High-quality,100.0,0.0,phage,1.994,32589,5,Y,126.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,58.0,18.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.155,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_184,118,0,Medium-quality,86.36,0.0,phage,4.113,58762,6,N,186.0,0.0,7.0,3.0,6.0,0.0,0.0,8.0,5.0,0.0,9.0,1.0,118.0,23.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter,0.146,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_185,66,0,High-quality,100.0,0.0,phage,1.938,31011,4,N,113.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,66.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.22295,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_189,56,0,Medium-quality,56.56,0.0,phage,3.402,34390,5,N,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,56.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.14765,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_200,236,0,High-quality,100.0,0.0,phage,4.859,109562,5,N,332.0,0.0,28.0,1.0,7.0,0.0,1.0,2.0,4.0,0.0,7.0,0.0,236.0,42.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,0.144333333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_63_of_Caudoviricetes;novel_family_0_of_novel_order_63_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_63_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_63_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_213,74,0,High-quality,99.41,0.0,phage,3.006,36935,6,N,151.0,0.0,16.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,74.0,33.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.097,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_2_of_novel_order_62_of_Caudoviricetes;novel_subfamily_0_of_novel_family_2_of_novel_order_62_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_2_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_215,47,0,High-quality,98.34,0.0,phage,2.836,36484,6,Y,99.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,47.0,19.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter,0.268333333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_129_of_Caudoviricetes;novel_family_0_of_novel_order_129_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_129_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_129_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_23,60,0,High-quality,100.0,0.0,phage,3.461,32783,3,N,127.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0,30.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.153833333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_4_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_25_of_Caudoviricetes||novel_family_4_of_novel_order_25_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_1_of_novel_order_25_of_Caudoviricetes||novel_family_4_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_246,60,0,High-quality,96.16,0.0,phage,3.613,31026,6,Y,112.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,60.0,36.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.132,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_9_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_9_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_253,27,0,High-quality,100.0,0.0,phage,4.191,14598,11,N,48.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,16.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.143316666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_4_of_novel_order_102_of_Caudoviricetes;novel_subfamily_0_of_novel_family_4_of_novel_order_102_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_4_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_256,43,0,High-quality,100.0,0.0,phage,1.702,29740,5,Y,134.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.1412,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_260,69,0,Medium-quality,82.22,0.0,phage,3.463,39070,4,Y,132.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,69.0,12.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.6895,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_265,23,0,High-quality,96.64,0.0,phage,4.16,14074,7,N,32.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.241,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_3_of_novel_order_102_of_Caudoviricetes;novel_subfamily_1_of_novel_family_3_of_novel_order_102_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_1_of_novel_family_3_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_266,22,0,High-quality,99.46,0.0,phage,1.165,14299,8,N,45.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,16.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.12565,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_267,122,0,High-quality,100.0,0.0,phage,2.557,62774,4,N,284.0,0.0,6.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,122.0,66.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.149333333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_6_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_6_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_268,55,0,High-quality,95.21,0.0,phage,3.166,30576,8,N,121.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,31.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.13,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_6_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_2_of_novel_subfamily_6_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_271,70,0,High-quality,100.0,0.0,phage,3.605,35503,7,Y,107.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,37.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.144,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_2_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_2_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_285,50,0,Medium-quality,63.07,0.0,phage,4.75,29409,6,N,77.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,50.0,30.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.159,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_5_of_novel_order_62_of_Caudoviricetes;novel_subfamily_0_of_novel_family_5_of_novel_order_62_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_5_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_298,40,0,Medium-quality,54.02,0.0,phage,3.26,24522,4,N,88.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,5.0,0.0,40.0,24.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.124333333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_5_of_novel_order_62_of_Caudoviricetes;novel_subfamily_0_of_novel_family_5_of_novel_order_62_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_5_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_316,55,0,High-quality,92.2,0.0,phage,2.746,38647,11,Y,115.0,0.0,7.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,55.0,24.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella,0.217,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_40_of_Caudoviricetes;novel_family_1_of_novel_order_40_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_40_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_40_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_327,64,0,Medium-quality,76.82,0.0,phage,4.875,28676,9,N,103.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,64.0,32.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,0.160833333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_1_of_novel_family_1_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_339,42,0,Medium-quality,61.28,0.0,phage,1.482,36638,4,Y,170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,5.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.210883333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_116_of_Caudoviricetes;novel_family_0_of_novel_order_116_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_116_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_116_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_342,63,0,Medium-quality,63.24,0.0,phage,3.275,33547,5,Y,137.0,0.0,4.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,63.0,26.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.142516666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_3_of_novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_3_of_novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_36,57,0,Medium-quality,67.58,0.0,phage,0.873,24306,8,N,75.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57.0,39.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium,0.243,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_53_of_Caudoviricetes;novel_family_6_of_novel_order_53_of_Caudoviricetes;novel_subfamily_0_of_novel_family_6_of_novel_order_53_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_6_of_novel_order_53_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_373,23,0,Medium-quality,67.16,0.0,phage,4.191,10204,6,N,41.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,13.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.230033333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_1_of_novel_order_102_of_Caudoviricetes;novel_subfamily_2_of_novel_family_1_of_novel_order_102_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_2_of_novel_family_1_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_380,58,0,Medium-quality,50.91,0.0,phage,1.003,38690,4,N,116.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,58.0,4.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.119083333333333,Monodnaviria;Hofneiviricota|Saleviricota|Phixviricota;Faserviricetes|Huolimaviricetes|Malgrandaviricetes;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_382,70,0,High-quality,100.0,0.0,phage,3.729,36833,6,Y,122.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,70.0,23.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.256,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_24_of_Caudoviricetes;Winoviridae;novel_subfamily_3_of_Winoviridae;novel_genus_0_of_novel_subfamily_3_of_Winoviridae,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_383,103,0,Medium-quality,68.17,0.0,phage,3.248,62193,8,Y,182.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,19.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.082,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_130_of_Caudoviricetes;novel_family_0_of_novel_order_130_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_130_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_130_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_388,31,0,High-quality,98.92,0.0,phage,4.227,15332,6,N,52.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,18.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.148,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_398,22,0,High-quality,100.0,0.0,phage,1.797,14834,4,N,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.208983333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_400,17,0,High-quality,100.0,0.0,phage,3.916,15595,4,N,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.246533333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_131_of_Caudoviricetes;novel_family_0_of_novel_order_131_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_131_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_131_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_416,45,0,High-quality,91.34,0.0,phage,4.461,25060,6,N,87.0,0.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,16.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.122,No prediction;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_421,65,0,Medium-quality,84.0,0.0,phage,2.199,34608,4,N,144.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,65.0,32.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.125,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_132_of_Caudoviricetes;novel_family_0_of_novel_order_132_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_132_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_132_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_424,55,1,High-quality,99.28,0.0,phage,4.914,42208,13,Y,67.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,55.0,15.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella,0.118,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_40_of_Caudoviricetes;novel_family_3_of_novel_order_40_of_Caudoviricetes;novel_subfamily_4_of_novel_family_3_of_novel_order_40_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_4_of_novel_family_3_of_novel_order_40_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_426,39,0,High-quality,100.0,0.0,phage,2.389,24888,6,N,101.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,39.0,14.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.20845,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_434,107,0,High-quality,93.09,0.0,phage,3.957,56443,9,N,140.0,0.0,7.0,0.0,20.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,107.0,61.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera,0.297,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_0_of_novel_order_25_of_Caudoviricetes;novel_subfamily_1_of_novel_family_0_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_0_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_438,22,0,High-quality,95.32,0.0,phage,3.086,14136,3,N,61.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,6.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2352,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_466,29,0,High-quality,100.0,0.0,phage,2.307,15678,7,Y,61.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.214783333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_473,68,0,Medium-quality,75.81,0.0,phage,4.125,39757,11,N,145.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,68.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,0.13,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_42_of_Caudoviricetes;novel_family_1_of_novel_order_42_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_42_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_42_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_481,30,0,Medium-quality,51.14,0.0,phage,3.053,19750,3,N,58.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,9.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.105483333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
